Readings for sensor 22[0.512767653491281, 0.8955891289911897, 0.727090578943688, 0.2574737947018094, 0.5270095599140464, 0.768443921398129, 0.5445979018494533, 0.9807087758271349, 0.5877028220636233, 0.0759941530280468, 0.27383891224749213, 0.7636759012306501, 0.05538502642181764, 0.4534028844805754, 0.9261732813846437, 0.9297380227706097]2019-02-08 07:03:59
Readings for sensor 23[0.22240549999654202, 0.2516676773005677, 0.9597569099669108, 0.6472833685652674, 0.4801002510133219, 0.8800386412365374, 0.822873678211262, 0.5635055681002263, 0.7678679922532687, 0.5446393050153638, 0.8841907826916363, 0.1676236424171481, 0.6161038479183027, 0.3779754267673191, 0.99646267551131, 0.29547566133632175]2019-02-08 07:03:59
Readings for sensor 24[0.855339245757351, 0.6432611198881701, 0.656633690266008, 0.3540861762139198, 0.881722955789537, 0.4840349056112546, 0.6982634760981918, 0.6596486056356735, 0.9645306975507861, 0.156060804890352, 0.4806903823191634, 0.873958419626971, 0.911070918621172, 0.43550754293058613, 0.6166115579055681, 0.9384521238531836]2019-02-08 07:03:59
Readings for sensor 25[0.6174077655869779, 0.22289349770024214, 0.25582171865130543, 0.5392647190601784, 0.936465998076248, 0.860689331795515, 0.6047947270604861, 0.6694067111653429, 0.30644490055051266, 0.18576025100541893, 0.5169596212866518, 0.41618746141205765, 0.4314867382276717, 0.9252134826693156, 0.122538633549935, 0.24262470315701534]2019-02-08 07:03:59
Readings for sensor 26[0.050941912786856114, 0.43785906617354053, 0.20956294110620366, 0.5131899777898956, 0.34087774420178185, 0.34309856702632335, 0.26955899739404, 0.5048481387332875, 0.8642498585041221, 0.4257788787429273, 0.6504207897187538, 0.8748564105015857, 0.07437012332387549, 0.3438940805762394, 0.7713920372047688, 0.8038816582161338]2019-02-08 07:03:59
Readings for sensor 27[0.11547311392702242, 0.6668807813487946, 0.8710934970299293, 0.28769190575951276, 0.6924882916567894, 0.29608241434464955, 0.3629130400072369, 0.5800201427517403, 0.8040940647688518, 0.3017031467780631, 0.4500135775186477, 0.5190309773365863, 0.9964996046434996, 0.027159178315370958, 0.8992831695407977, 0.48672341561247234]2019-02-08 07:03:59
Readings for sensor 28[0.6074962009199131, 0.46013794947192943, 0.725886011134468, 0.30555983222861616, 0.9235885720430959, 0.8328123663184483, 0.1341836309917548, 0.2716604768911398, 0.38453581967024375, 0.5586360631523198, 0.7080009326946987, 0.7691297176597641, 0.8305048663231638, 0.19297255683319747, 0.2847012962281573, 0.8816001020409828]2019-02-08 07:03:59
Readings for sensor 29[0.10960173276155505, 0.37755760041493425, 0.946428218207879, 0.09495965491921965, 0.6991164162252265, 0.05374718846158355, 0.34012842004635035, 0.79136013965719, 0.9436221019427836, 0.983661627568497, 0.9407265800822509, 0.5321689990975064, 0.06558359396136404, 0.7936678957651085, 0.18045554341856096, 0.7974295592661462]2019-02-08 07:03:59
Readings for sensor 30[0.10125425600778937, 0.3581193730746359, 0.03642932469554383, 0.5160357320592608, 0.5534454291237942, 0.11698068127780203, 0.4514374798470563, 0.7236604156093924, 0.3162392927023936, 0.028981895589201945, 0.036326373092729236, 0.19985645810003627, 0.3813237395859863, 0.957502311889212, 0.26628016489260864, 0.5460389754606989]2019-02-08 07:03:59
Readings for sensor 31[0.15963375993142637, 0.5686000836496183, 0.27613209217476853, 0.1922983788667867, 0.9019587846925184, 0.6027942064633012, 0.7174890231934993, 0.9089462870967557, 0.8636700724773594, 0.1361346071402182, 0.2210041986447927, 0.020980536788083315, 0.790528353792543, 0.3104052901922555, 0.8780298337878449, 0.08937142019987576]2019-02-08 07:03:59
Readings for sensor 32[0.3798519502920772, 0.3128789108916459, 0.31850887236574343, 0.27879825568253136, 0.2267747012274881, 0.36249115533427223, 0.41160330295395076, 0.058773126525651476, 0.07050328017485075, 0.37736086643019684, 0.9661549449844266, 0.910352415956057, 0.6593795649433796, 0.24332927229578438, 0.7776878441086692, 0.71592028941477]2019-02-08 07:03:59
